t,x(t),v(t),F(t) (added)
65.26106,1.170444,1.043109,-117.0444
65.28106,1.190838,1.0197,-119.0838
65.30106,1.210756,0.9958833,-121.0756
65.32105,1.230189,0.9716682,-123.0189
65.34105,1.249131,0.9470644,-124.9131
65.36105,1.267572,0.9220818,-126.7572
65.38104,1.285507,0.8967303,-128.5507
65.40104,1.302927,0.8710202,-130.2927
65.42104,1.319826,0.8449616,-131.9827
65.44103,1.336198,0.8185651,-133.6198
65.46103,1.352035,0.7918411,-135.2035
65.48103,1.367331,0.7648004,-136.7331
65.50102,1.38208,0.7374538,-138.208
65.52102,1.396276,0.7098122,-139.6276
65.54102,1.409914,0.6818867,-140.9914
65.56101,1.422987,0.6536884,-142.2988
65.58101,1.435492,0.6252287,-143.5492
65.60101,1.447422,0.5965189,-144.7422
65.621,1.458774,0.5675704,-145.8774
65.641,1.469542,0.538395,-146.9542
65.661,1.479722,0.5090042,-147.9722
65.68099,1.48931,0.4794098,-148.931
65.70099,1.498303,0.4496236,-149.8303
65.72099,1.506696,0.4196575,-150.6696
65.74098,1.514486,0.3895236,-151.4486
65.76098,1.521671,0.3592339,-152.1671
65.78098,1.528247,0.3288005,-152.8247
65.80097,1.534212,0.2982355,-153.4212
65.82097,1.539563,0.2675513,-153.9563
65.84097,1.544298,0.2367601,-154.4298
65.86096,1.548415,0.2058741,-154.8415
65.88096,1.551913,0.1749058,-155.1913
65.90096,1.554791,0.1438675,-155.4791
65.92095,1.557046,0.1127717,-155.7046
65.94095,1.558679,0.08163077,-155.8679
65.96095,1.559688,0.05045719,-155.9688
65.98094,1.560073,0.01926343,-156.0073
66.00094,1.559834,-0.01193803,-155.9834
66.02094,1.558972,-0.04313472,-155.8972
66.04093,1.557485,-0.07431415,-155.7486
66.06093,1.555376,-0.1054639,-155.5376
66.08092,1.552645,-0.1365714,-155.2645
66.10092,1.549292,-0.1676243,-154.9292
66.12092,1.54532,-0.1986101,-154.532
66.14091,1.54073,-0.2295165,-154.073
66.16091,1.535523,-0.2603311,-153.5523
66.18091,1.529702,-0.2910416,-152.9702
66.2009,1.52327,-0.3216356,-152.327
66.2209,1.516228,-0.352101,-151.6228
66.2409,1.508579,-0.3824255,-150.8579
66.26089,1.500327,-0.4125971,-150.0327
66.28089,1.491475,-0.4426037,-149.1475
66.30089,1.482026,-0.4724332,-148.2027
66.32088,1.471985,-0.5020737,-147.1985
66.34088,1.461355,-0.5315134,-146.1355
66.36088,1.45014,-0.5607405,-145.014
66.38087,1.438345,-0.5897433,-143.8345
66.40087,1.425975,-0.6185101,-142.5975
66.42087,1.413034,-0.6470296,-141.3034
66.44086,1.399528,-0.6752903,-139.9528
66.46086,1.385463,-0.7032809,-138.5463
66.48086,1.370843,-0.7309902,-137.0843
66.50085,1.355675,-0.758407,-135.5675
66.52085,1.339964,-0.7855205,-133.9964
66.54085,1.323718,-0.8123198,-132.3718
66.56084,1.306942,-0.8387941,-130.6942
66.58084,1.289643,-0.864933,-128.9643
66.60084,1.271829,-0.8907258,-127.1829
66.62083,1.253505,-0.9161624,-125.3505
66.64083,1.234681,-0.9412325,-123.4681
66.66083,1.215362,-0.9659261,-121.5362
66.68082,1.195558,-0.9902334,-119.5558
66.70082,1.175275,-1.014145,-117.5275
66.72082,1.154522,-1.03765,-115.4522
66.74081,1.133307,-1.06074,-113.3307
66.76081,1.111639,-1.083407,-111.1639
66.78081,1.089526,-1.105639,-108.9526
66.8008,1.066977,-1.12743,-106.6977
66.8208,1.044002,-1.148769,-104.4002
66.8408,1.020609,-1.169649,-102.0609
66.86079,0.9968077,-1.190062,-99.68077
66.88079,0.9726077,-1.209998,-97.26077
66.90079,0.9480187,-1.22945,-94.80187
66.92078,0.9230505,-1.24841,-92.30505
66.94078,0.8977131,-1.266871,-89.77131
66.96078,0.8720166,-1.284826,-87.20166
66.98077,0.8459713,-1.302266,-84.59713
67.00077,0.8195876,-1.319185,-81.95876
67.02077,0.7928761,-1.335577,-79.28761
67.04076,0.7658474,-1.351435,-76.58474
67.06076,0.7385123,-1.366752,-73.85123
67.08076,0.7108819,-1.381522,-71.08819
67.10075,0.6829671,-1.395739,-68.29671
67.12075,0.6547791,-1.409399,-65.47791
67.14075,0.6263292,-1.422494,-62.63292
67.16074,0.5976288,-1.435021,-59.76288
67.18074,0.5686893,-1.446974,-56.86893
67.20074,0.5395224,-1.458347,-53.95224
67.22073,0.5101396,-1.469138,-51.01397
67.24073,0.4805528,-1.479341,-48.05528
67.26073,0.4507738,-1.488952,-45.07738
67.28072,0.4208145,-1.497967,-42.08144
67.30072,0.3906868,-1.506383,-39.06868
67.32072,0.3604029,-1.514197,-36.04029
67.34071,0.3299747,-1.521405,-32.99747
67.36071,0.2994146,-1.528005,-29.94146
67.38071,0.2687348,-1.533993,-26.87348
67.4007,0.2379474,-1.539368,-23.79474
67.4207,0.2070649,-1.544127,-20.70649
67.4407,0.1760995,-1.548268,-17.60995
67.46069,0.1450637,-1.55179,-14.50637
67.48069,0.1139699,-1.554691,-11.39699
67.50069,0.08283051,-1.556971,-8.283051
67.52068,0.05165797,-1.558627,-5.165797
67.54068,0.02046476,-1.55966,-2.046476
67.56068,-0.01073663,-1.56007,1.073663
67.58067,-0.04193373,-1.559855,4.193373
67.60067,-0.07311405,-1.559016,7.311405
67.62067,-0.1042651,-1.557554,10.42651
67.64066,-0.1353745,-1.555469,13.53745
67.66066,-0.1664297,-1.552761,16.64297
67.68066,-0.1974184,-1.549433,19.74184
67.70065,-0.2283281,-1.545484,22.83281
67.72065,-0.2591464,-1.540918,25.91464
67.74065,-0.2898611,-1.535735,28.98611
67.76064,-0.3204599,-1.529938,32.04599
67.78064,-0.3509305,-1.523528,35.09304
67.80064,-0.3812606,-1.51651,38.12606
67.82063,-0.4114383,-1.508885,41.14383
67.84063,-0.4414514,-1.500656,44.14514
67.86063,-0.471288,-1.491827,47.1288
67.88062,-0.500936,-1.482401,50.0936
67.90062,-0.5303836,-1.472382,53.03836
67.92062,-0.5596191,-1.461775,55.96191
67.94061,-0.5886307,-1.450582,58.86308
67.96061,-0.6174069,-1.43881,61.74069
67.98061,-0.6459361,-1.426461,64.59361
68.0006,-0.674207,-1.413543,67.4207
68.0206,-0.7022082,-1.400059,70.22082
68.0406,-0.7299284,-1.386014,72.99284
68.06059,-0.7573568,-1.371416,75.73568
68.08059,-0.7844821,-1.356269,78.44821
68.10059,-0.8112937,-1.340579,81.12937
68.12058,-0.8377808,-1.324353,83.77808
68.14058,-0.8639327,-1.307598,86.39327
68.16058,-0.8897391,-1.290319,88.97391
68.18057,-0.9151896,-1.272524,91.51896
68.20057,-0.940274,-1.25422,94.0274
68.22057,-0.9649823,-1.235415,96.49823
68.24056,-0.9893046,-1.216115,98.93046
68.26056,-1.013231,-1.196329,101.3231
68.28056,-1.036752,-1.176065,103.6752
68.30055,-1.059859,-1.15533,105.9859
68.32055,-1.082542,-1.134132,108.2542
68.34055,-1.104791,-1.112482,110.4791
68.36054,-1.126599,-1.090386,112.6599
68.38054,-1.147956,-1.067854,114.7956
68.40054,-1.168854,-1.044895,116.8854
68.42053,-1.189284,-1.021518,118.9284
68.44053,-1.209239,-0.9977319,120.9239
68.46053,-1.22871,-0.9735472,122.871
68.48052,-1.247689,-0.9489729,124.7689
68.50052,-1.26617,-0.9240192,126.617
68.52052,-1.284144,-0.8986958,128.4144
68.54051,-1.301604,-0.8730129,130.1604
68.56051,-1.318543,-0.8469808,131.8543
68.58051,-1.334956,-0.8206099,133.4956
68.6005,-1.350834,-0.7939108,135.0834
68.6205,-1.366172,-0.7668941,136.6172
68.6405,-1.380963,-0.7395707,138.0963
68.66049,-1.395202,-0.7119514,139.5202
68.68049,-1.408883,-0.6840474,140.8883
68.70049,-1.422001,-0.6558697,142.2001
68.72048,-1.434549,-0.6274297,143.4549
68.74048,-1.446524,-0.5987387,144.6524
68.76048,-1.45792,-0.5698082,145.792
68.78047,-1.468733,-0.5406498,146.8733
68.80047,-1.478959,-0.5112752,147.8959
68.82047,-1.488593,-0.481696,148.8593
68.84046,-1.497631,-0.4519241,149.7631
68.86046,-1.50607,-0.4219715,150.607
68.88046,-1.513907,-0.3918501,151.3907
68.90045,-1.521139,-0.361572,152.1139
68.92045,-1.527762,-0.3311492,152.7762
68.94044,-1.533774,-0.3005939,153.3774
68.96044,-1.539172,-0.2699185,153.9172
68.98044,-1.543955,-0.239135,154.3955
69.00043,-1.54812,-0.2082559,154.812
69.02043,-1.551666,-0.1772935,155.1666
69.04043,-1.554591,-0.1462602,155.4591
69.06042,-1.556894,-0.1151684,155.6894
69.08042,-1.558575,-0.08403051,155.8575
69.10042,-1.559632,-0.05285901,155.9632
69.12041,-1.560066,-0.02166637,156.0065
69.14041,-1.559875,0.009534937,155.9875
69.16041,-1.55906,0.04073243,155.906
69.1804,-1.557622,0.07191363,155.7622
69.2004,-1.55556,0.1030661,155.556
69.2204,-1.552877,0.1341773,155.2877
69.24039,-1.549572,0.1652348,154.9572
69.26039,-1.545648,0.1962263,154.5648
69.28039,-1.541105,0.2271392,154.1105
69.30038,-1.535946,0.2579613,153.5946
69.32038,-1.530172,0.2886802,153.0172
69.34038,-1.523786,0.3192837,152.3786
69.36037,-1.516791,0.3497594,151.6791
69.38037,-1.509189,0.3800952,150.9189
69.40037,-1.500984,0.410279,150.0984
69.42036,-1.492178,0.4402987,149.2178
69.44036,-1.482775,0.4701422,148.2775
69.46036,-1.472779,0.4997977,147.2779
69.48035,-1.462194,0.5292533,146.2194
69.50035,-1.451024,0.5584972,145.1024
69.52035,-1.439274,0.5875177,143.9274
69.54034,-1.426947,0.6163031,142.6947
69.56034,-1.414051,0.6448421,141.4051
69.58034,-1.400588,0.6731231,140.0588
69.60033,-1.386565,0.7011349,138.6565
69.62033,-1.371988,0.7288662,137.1988
69.64033,-1.356862,0.7563059,135.6862
69.66032,-1.341193,0.7834432,134.1193
69.68032,-1.324988,0.810267,132.4988
69.70032,-1.308253,0.8367668,130.8253
69.72031,-1.290994,0.8629318,129.0994
69.74031,-1.273219,0.8887517,127.3219
69.76031,-1.254935,0.9142161,125.4935
69.7803,-1.236148,0.9393148,123.6148
69.8003,-1.216867,0.9640378,121.6867
69.8203,-1.1971,0.9883751,119.71
69.84029,-1.176854,1.012317,117.6854
69.86029,-1.156137,1.035854,115.6136
69.88029,-1.134957,1.058977,113.4957
69.90028,-1.113323,1.081676,111.3323
69.92028,-1.091245,1.103943,109.1245
69.94028,-1.068729,1.125767,106.8729
69.96027,-1.045786,1.147142,104.5787
69.98027,-1.022425,1.168058,102.2425
70.00027,-0.9986552,1.188506,99.86552
70.02026,-0.9744856,1.208479,97.44856
70.04026,-0.9499263,1.227969,94.99262
70.06026,-0.9249869,1.246968,92.49869
70.08025,-0.8996776,1.265467,89.96776
70.10025,-0.8740084,1.283461,87.40083
70.12025,-0.8479896,1.300941,84.79896
70.14024,-0.8216316,1.317901,82.16315
70.16024,-0.7949449,1.334333,79.49449
70.18024,-0.7679402,1.350232,76.79402
70.20023,-0.7406284,1.365591,74.06284
70.22023,-0.7130203,1.380404,71.30203
70.24023,-0.685127,1.394664,68.5127
70.26022,-0.6569597,1.408367,65.69597
70.28022,-0.6285296,1.421506,62.85296
70.30022,-0.5998481,1.434077,59.98481
70.32021,-0.5709266,1.446074,57.09266
70.34021,-0.5417768,1.457492,54.17768
70.36021,-0.5124102,1.468328,51.24102
70.3802,-0.4828387,1.478576,48.28387
70.4002,-0.4530741,1.488233,45.30741
70.4202,-0.4231282,1.497294,42.31282
70.44019,-0.3930131,1.505757,39.30131
70.46019,-0.3627407,1.513617,36.27407
70.48019,-0.3323233,1.520872,33.23233
70.50018,-0.3017729,1.527518,30.17729
70.52018,-0.2711019,1.533554,27.11019
70.54018,-0.2403224,1.538976,24.03223
70.56017,-0.2094467,1.543782,20.94467
70.58017,-0.1784873,1.547971,17.84873
70.60017,-0.1474565,1.551541,14.74565
70.62016,-0.1163667,1.55449,11.63667
70.64016,-0.08523034,1.556817,8.523034
70.66016,-0.05405991,1.558522,5.405991
70.68015,-0.02286785,1.559603,2.286785
70.70015,0.008333357,1.56006,-0.8333357
70.72015,0.03953123,1.559894,-3.953123
70.74014,0.0707133,1.559103,-7.07133
70.76014,0.1018671,1.557689,-10.18671
70.78014,0.1329801,1.555652,-13.29801
70.80013,0.1640399,1.552992,-16.40399
70.82013,0.1950342,1.549711,-19.50342
70.84013,0.2259504,1.545811,-22.59504
70.86012,0.2567762,1.541292,-25.67762
70.88012,0.2874993,1.536156,-28.74993
70.90012,0.3181075,1.530406,-31.81075
70.92011,0.3485883,1.524044,-34.85883
70.94011,0.3789298,1.517072,-37.89298
70.96011,0.4091197,1.509494,-40.91197
70.9801,0.4391459,1.501311,-43.91459
71.0001,0.4689965,1.492528,-46.89965
71.0201,0.4986594,1.483148,-49.86594
71.04009,0.528123,1.473175,-52.8123
71.06009,0.5573752,1.462613,-55.73752
71.08009,0.5864045,1.451465,-58.64045
71.10008,0.6151993,1.439737,-61.51993
71.12008,0.6437479,1.427433,-64.37479
71.14008,0.6720391,1.414558,-67.20391
71.16007,0.7000614,1.401118,-70.00614
71.18007,0.7278038,1.387116,-72.78038
71.20007,0.755255,1.37256,-75.5255
71.22006,0.7824041,1.357455,-78.24041
71.24006,0.8092402,1.341807,-80.92402
71.26006,0.8357527,1.325622,-83.57526
71.28005,0.8619308,1.308907,-86.19308
71.30005,0.8877642,1.291669,-88.77641
71.32005,0.9132424,1.273913,-91.32424
71.34004,0.9383554,1.255648,-93.83554
71.36004,0.963093,1.236881,-96.3093
71.38004,0.9874454,1.217619,-98.74454
71.40003,1.011403,1.19787,-101.1403
71.42003,1.034956,1.177642,-103.4956
71.44003,1.058095,1.156943,-105.8094
71.46002,1.08081,1.135781,-108.081
71.48002,1.103093,1.114165,-110.3093
71.50002,1.124936,1.092103,-112.4936
71.52001,1.146328,1.069605,-114.6328
71.54001,1.167261,1.046678,-116.7261
71.56001,1.187728,1.023333,-118.7728
71.58,1.207719,0.9995783,-120.7719
71.6,1.227228,0.9754239,-122.7228
71.62,1.246245,0.9508794,-124.6245
71.63999,1.264764,0.9259545,-126.4764
71.65999,1.282778,0.9006592,-128.2778
71.67999,1.300278,0.8750036,-130.0278
71.69998,1.317258,0.8489981,-131.7258
71.71998,1.333711,0.8226529,-133.3711
71.73997,1.34963,0.7959787,-134.963
71.75997,1.36501,0.7689861,-136.501
71.77997,1.379844,0.7416859,-137.9844
71.79996,1.394125,0.714089,-139.4125
71.81996,1.407849,0.6862065,-140.7849
71.83996,1.42101,0.6580495,-142.101
71.85995,1.433603,0.6296293,-143.3603
71.87995,1.445622,0.6009573,-144.5622
71.89995,1.457063,0.5720448,-145.7063
71.91994,1.467921,0.5429036,-146.7921
71.93994,1.478192,0.5135452,-147.8192
71.95994,1.487872,0.4839813,-148.7872
71.97993,1.496956,0.4542239,-149.6956
71.99993,1.505442,0.4242848,-150.5442
72.01993,1.513325,0.3941759,-151.3325
72.03992,1.520604,0.3639094,-152.0603
72.05992,1.527274,0.3334973,-152.7274
72.07992,1.533333,0.3029519,-153.3333
72.09991,1.538778,0.2722852,-153.8778
72.11991,1.543609,0.2415097,-154.3609
72.13991,1.547821,0.2106375,-154.7821
72.1599,1.551415,0.1796811,-155.1415
72.1799,1.554388,0.1486528,-155.4388
72.1999,1.556739,0.117565,-155.6739
72.21989,1.558468,0.08643021,-155.8468
72.23989,1.559573,0.05526085,-155.9573
72.25989,1.560054,0.02406938,-156.0054
72.27988,1.559912,-0.00713171,-155.9912
72.29988,1.559145,-0.03832995,-155.9145
72.31988,1.557755,-0.06951285,-155.7755
72.33987,1.555742,-0.100668,-155.5742
72.35987,1.553106,-0.1317828,-155.3106
72.37987,1.549849,-0.1628449,-154.9849
72.39986,1.545972,-0.1938419,-154.5972
72.41986,1.541477,-0.2247613,-154.1477
72.43986,1.536365,-0.2555909,-153.6365
72.45985,1.530639,-0.2863182,-153.0639
72.47985,1.5243,-0.3169309,-152.43
72.49985,1.517352,-0.3474169,-151.7352
72.51984,1.509797,-0.377764,-150.9797
72.53984,1.501637,-0.4079599,-150.1637
72.55984,1.492878,-0.4379927,-149.2878
72.57983,1.483521,-0.4678502,-148.3521
72.59983,1.47357,-0.4975206,-147.357
72.61983,1.46303,-0.526992,-146.303
72.63982,1.451905,-0.5562526,-145.1905
72.65982,1.440199,-0.5852907,-144.0199
72.67982,1.427918,-0.6140947,-142.7918
72.69981,1.415065,-0.642653,-141.5065
72.71981,1.401646,-0.6709543,-140.1646
72.73981,1.387666,-0.6989872,-138.7666
72.7598,1.373131,-0.7267405,-137.3131
72.7798,1.358047,-0.7542031,-135.8047
72.7998,1.34242,-0.7813641,-134.242
72.81979,1.326255,-0.8082125,-132.6255
72.83979,1.309561,-0.8347375,-130.9561
72.85979,1.292342,-0.8609288,-129.2342
72.87978,1.274606,-0.8867756,-127.4606
72.89978,1.256361,-0.9122677,-125.6361
72.91978,1.237613,-0.937395,-123.7613
72.93977,1.21837,-0.9621472,-121.837
72.95977,1.19864,-0.9865146,-119.864
72.97977,1.17843,-1.010487,-117.843
72.99976,1.157749,-1.034056,-115.7749
73.01976,1.136605,-1.057211,-113.6605
73.03976,1.115006,-1.079943,-111.5006
73.05975,1.092961,-1.102243,-109.2961
73.07975,1.070479,-1.124102,-107.0479
73.09975,1.047569,-1.145512,-104.7569
73.11974,1.024239,-1.166463,-102.4239
73.13974,1.0005,-1.186948,-100.05
73.15974,0.9763613,-1.206958,-97.63612
73.17973,0.9518316,-1.226485,-95.18316
73.19973,0.9269211,-1.245522,-92.69212
73.21973,0.9016399,-1.264061,-90.16399
73.23972,0.8759981,-1.282093,-87.59981
73.25972,0.8500058,-1.299613,-85.00058
73.27972,0.8236735,-1.316613,-82.36736
73.29971,0.7970118,-1.333087,-79.70118
73.31971,0.7700313,-1.349027,-77.00313
73.33971,0.7427427,-1.364428,-74.27427
73.3597,0.7151571,-1.379283,-71.51571
73.3797,0.6872854,-1.393586,-68.72854
73.3997,0.6591387,-1.407331,-65.91387
73.41969,0.6307285,-1.420514,-63.07285
73.43969,0.6020659,-1.433129,-60.20659
73.45969,0.5731625,-1.44517,-57.31625
73.47968,0.5440298,-1.456633,-54.40298
73.49968,0.5146796,-1.467514,-51.46796
73.51968,0.4851234,-1.477808,-48.51234
73.53967,0.4553732,-1.48751,-45.53732
73.55967,0.4254408,-1.496617,-42.54409
73.57967,0.3953383,-1.505126,-39.53383
73.59966,0.3650777,-1.513033,-36.50777
73.61966,0.334671,-1.520335,-33.4671
73.63966,0.3041304,-1.527028,-30.41304
73.65965,0.2734682,-1.533111,-27.34682
73.67965,0.2426966,-1.53858,-24.26966
73.69965,0.2118279,-1.543434,-21.18279
73.71964,0.1808745,-1.54767,-18.08745
73.73964,0.1498488,-1.551288,-14.98488
73.75964,0.1187631,-1.554285,-11.87631
73.77963,0.08762988,-1.55666,-8.762988
73.79963,0.05646163,-1.558413,-5.646163
73.81963,0.02527079,-1.559542,-2.527079
73.83962,-0.005930161,-1.560048,0.5930161
73.85962,-0.03712874,-1.559929,3.712874
73.87962,-0.06831247,-1.559186,6.831246
73.89961,-0.09946886,-1.55782,9.946886
73.91961,-0.1305855,-1.555831,13.05855
73.93961,-0.1616499,-1.553219,16.16499
73.9596,-0.1926496,-1.549986,19.26496
73.9796,-0.2235722,-1.546133,22.35722
73.9996,-0.2544055,-1.541662,25.44055
74.01959,-0.2851369,-1.536574,28.51369
74.03959,-0.3157544,-1.530871,31.57544
74.05959,-0.3462455,-1.524556,34.62455
74.07958,-0.3765981,-1.517631,37.65981
74.09958,-0.4068001,-1.510099,40.68001
74.11958,-0.4368393,-1.501963,43.68393
74.13957,-0.4667038,-1.493226,46.67038
74.15957,-0.4963817,-1.483892,49.63817
74.17957,-0.525861,-1.473964,52.5861
74.19956,-0.5551299,-1.463447,55.51299
74.21956,-0.5841768,-1.452345,58.41768
74.23956,-0.61299,-1.440661,61.299
74.25955,-0.6415581,-1.428401,64.15581
74.27955,-0.6698694,-1.41557,66.98694
74.29955,-0.6979129,-1.402173,69.79129
74.31954,-0.7256771,-1.388214,72.56771
74.33954,-0.7531512,-1.373701,75.31512
74.35954,-0.7803239,-1.358638,78.03239
74.37953,-0.8071846,-1.343031,80.71846
74.39953,-0.8337224,-1.326888,83.37224
74.41953,-0.8599266,-1.310213,85.99266
74.43952,-0.885787,-1.293015,88.5787
74.45952,-0.9112929,-1.275299,91.12929
74.47952,-0.9364344,-1.257073,93.64344
74.49951,-0.9612013,-1.238344,96.12012
74.51951,-0.9855837,-1.21912,98.55836
74.53951,-1.009572,-1.199409,100.9572
74.5595,-1.033156,-1.179217,103.3156
74.5795,-1.056327,-1.158554,105.6327
74.59949,-1.079076,-1.137428,107.9076
74.61949,-1.101393,-1.115846,110.1393
74.63949,-1.123269,-1.093818,112.3269
74.65948,-1.144696,-1.071353,114.4696
74.67948,-1.165665,-1.048459,116.5665
74.69948,-1.186168,-1.025146,118.6168
74.71947,-1.206197,-1.001422,120.6197
74.73947,-1.225743,-0.9772984,122.5743
74.75947,-1.244798,-0.9527835,124.4798
74.77946,-1.263356,-0.9278876,126.3356
74.79946,-1.281409,-0.9026204,128.1409
74.81946,-1.298948,-0.8769923,129.8948
74.83945,-1.315969,-0.8510133,131.5969
74.85945,-1.332463,-0.8246939,133.2463
74.87945,-1.348423,-0.7980447,134.8423
74.89944,-1.363845,-0.7710762,136.3845
74.91944,-1.378721,-0.7437993,137.8721
74.93944,-1.393046,-0.7162249,139.3046
74.95943,-1.406813,-0.688364,140.6813
74.97943,-1.420017,-0.6602278,142.0017
74.99943,-1.432654,-0.6318274,143.2654
75.01942,-1.444717,-0.6031743,144.4717
75.03942,-1.456203,-0.57428,145.6203
75.05942,-1.467106,-0.5451559,146.7106
75.07941,-1.477422,-0.5158138,147.7422
75.09941,-1.487148,-0.4862653,148.7148
75.11941,-1.496278,-0.4565224,149.6278
75.1394,-1.50481,-0.4265968,150.481
75.1594,-1.51274,-0.3965006,151.274
75.1794,-1.520065,-0.3662458,152.0065
75.19939,-1.526782,-0.3358445,152.6782
75.21939,-1.532888,-0.3053089,153.2888
75.23939,-1.538381,-0.2746511,153.8381
75.25938,-1.543259,-0.2438835,154.3259
75.27938,-1.547519,-0.2130183,154.7519
75.29938,-1.551161,-0.1820679,155.1161
75.31937,-1.554181,-0.1510447,155.4182
75.33937,-1.556581,-0.1199611,155.6581
75.35937,-1.558357,-0.08882949,155.8357
75.37936,-1.55951,-0.05766234,155.951
75.39936,-1.56004,-0.02647213,156.004
75.41936,-1.559945,0.004728669,155.9945
75.43935,-1.559227,0.03592758,155.9227
75.45935,-1.557884,0.06711211,155.7885
75.47935,-1.555919,0.0982698,155.5919
75.49934,-1.553331,0.1293882,155.3331
75.51934,-1.550122,0.1604548,155.0122
75.53934,-1.546293,0.1914572,154.6293
75.55933,-1.541845,0.2223831,154.1845
75.57933,-1.536781,0.25322,153.6781
75.59933,-1.531102,0.2839556,153.1102
75.61932,-1.52481,0.3145776,152.481
75.63932,-1.517909,0.3450738,151.7909
75.65932,-1.5104,0.375432,151.04
75.67931,-1.502287,0.40564,150.2287
75.69931,-1.493574,0.4356858,149.3574
75.71931,-1.484262,0.4655572,148.4262
75.7393,-1.474358,0.4952425,147.4358
75.7593,-1.463863,0.5247296,146.3863
75.7793,-1.452783,0.5540069,145.2783
75.79929,-1.441122,0.5830625,144.1122
75.81929,-1.428884,0.611885,142.8884
75.83929,-1.416075,0.6404626,141.6075
75.85928,-1.402699,0.6687841,140.2699
75.87928,-1.388762,0.6968381,138.8762
75.89928,-1.37427,0.7246134,137.427
75.91927,-1.359228,0.7520987,135.9228
75.93927,-1.343642,0.7792833,134.3642
75.95927,-1.327519,0.8061562,132.7519
75.97926,-1.310865,0.8327066,131.0865
75.99926,-1.293687,0.8589239,129.3687
76.01926,-1.275991,0.8847976,127.5991
76.03925,-1.257784,0.9103174,125.7784
76.05925,-1.239075,0.935473,123.9075
76.07925,-1.21987,0.9602545,121.987
76.09924,-1.200177,0.9846519,120.0177
76.11924,-1.180004,1.008655,118.0004
76.13924,-1.159359,1.032256,115.9359
76.15923,-1.13825,1.055443,113.825
76.17923,-1.116686,1.078208,111.6686
76.19923,-1.094675,1.100541,109.4675
76.21922,-1.072226,1.122435,107.2226
76.23922,-1.049349,1.14388,104.9349
76.25922,-1.026051,1.164866,102.6051
76.27921,-1.002344,1.185387,100.2344
76.29921,-0.9782348,1.205434,97.82349
76.31921,-0.9537349,1.224999,95.37349
